code,tradeStatus,code_name,code2,market2,market,type,kind,type2
600095,1,湘财股份,sh.600095,sh,1,证券,A股股票,1
600096,1,云天化,sh.600096,sh,1,证券,A股股票,1
600097,1,开创国际,sh.600097,sh,1,证券,A股股票,1
600098,1,广州发展,sh.600098,sh,1,证券,A股股票,1
600099,1,林海股份,sh.600099,sh,1,证券,A股股票,1
600100,1,同方股份,sh.600100,sh,1,证券,A股股票,1
600101,1,明星电力,sh.600101,sh,1,证券,A股股票,1
600103,1,青山纸业,sh.600103,sh,1,证券,A股股票,1
600104,1,上汽集团,sh.600104,sh,1,证券,A股股票,1
600105,1,永鼎股份,sh.600105,sh,1,证券,A股股票,1
600106,1,重庆路桥,sh.600106,sh,1,证券,A股股票,1
600107,1,美尔雅,sh.600107,sh,1,证券,A股股票,1
600108,1,亚盛集团,sh.600108,sh,1,证券,A股股票,1
600109,1,国金证券,sh.600109,sh,1,证券,A股股票,1
600110,1,诺德股份,sh.600110,sh,1,证券,A股股票,1
600111,1,北方稀土,sh.600111,sh,1,证券,A股股票,1
600112,1,*ST天成,sh.600112,sh,1,证券,A股股票,1
600113,1,浙江东日,sh.600113,sh,1,证券,A股股票,1
600114,1,东睦股份,sh.600114,sh,1,证券,A股股票,1
600115,1,中国东航,sh.600115,sh,1,证券,A股股票,1
600116,1,三峡水利,sh.600116,sh,1,证券,A股股票,1
600117,1,西宁特钢,sh.600117,sh,1,证券,A股股票,1
600118,1,中国卫星,sh.600118,sh,1,证券,A股股票,1
600119,1,长江投资,sh.600119,sh,1,证券,A股股票,1
600120,1,浙江东方,sh.600120,sh,1,证券,A股股票,1
600121,1,郑州煤电,sh.600121,sh,1,证券,A股股票,1
600122,1,ST宏图,sh.600122,sh,1,证券,A股股票,1
600123,1,兰花科创,sh.600123,sh,1,证券,A股股票,1
600125,1,铁龙物流,sh.600125,sh,1,证券,A股股票,1
600126,1,杭钢股份,sh.600126,sh,1,证券,A股股票,1
600127,1,金健米业,sh.600127,sh,1,证券,A股股票,1
600128,1,弘业股份,sh.600128,sh,1,证券,A股股票,1
600129,1,太极集团,sh.600129,sh,1,证券,A股股票,1
600130,1,波导股份,sh.600130,sh,1,证券,A股股票,1
600131,1,国网信通,sh.600131,sh,1,证券,A股股票,1
600132,1,重庆啤酒,sh.600132,sh,1,证券,A股股票,1
600133,1,东湖高新,sh.600133,sh,1,证券,A股股票,1
600135,1,乐凯胶片,sh.600135,sh,1,证券,A股股票,1
600136,1,ST明诚,sh.600136,sh,1,证券,A股股票,1
600137,1,浪莎股份,sh.600137,sh,1,证券,A股股票,1
600138,1,中青旅,sh.600138,sh,1,证券,A股股票,1
600139,1,*ST西源,sh.600139,sh,1,证券,A股股票,1
600141,1,兴发集团,sh.600141,sh,1,证券,A股股票,1
600143,1,金发科技,sh.600143,sh,1,证券,A股股票,1
600148,1,长春一东,sh.600148,sh,1,证券,A股股票,1
600149,1,廊坊发展,sh.600149,sh,1,证券,A股股票,1
600150,1,中国船舶,sh.600150,sh,1,证券,A股股票,1
600151,1,航天机电,sh.600151,sh,1,证券,A股股票,1
600152,1,维科技术,sh.600152,sh,1,证券,A股股票,1
600153,1,建发股份,sh.600153,sh,1,证券,A股股票,1
600155,1,华创阳安,sh.600155,sh,1,证券,A股股票,1
600156,1,华升股份,sh.600156,sh,1,证券,A股股票,1
600157,1,永泰能源,sh.600157,sh,1,证券,A股股票,1
600158,1,中体产业,sh.600158,sh,1,证券,A股股票,1
600159,1,大龙地产,sh.600159,sh,1,证券,A股股票,1
600160,1,巨化股份,sh.600160,sh,1,证券,A股股票,1
600161,1,天坛生物,sh.600161,sh,1,证券,A股股票,1
600162,1,香江控股,sh.600162,sh,1,证券,A股股票,1
600163,1,中闽能源,sh.600163,sh,1,证券,A股股票,1
600165,1,新日恒力,sh.600165,sh,1,证券,A股股票,1
600166,1,福田汽车,sh.600166,sh,1,证券,A股股票,1
600167,1,联美控股,sh.600167,sh,1,证券,A股股票,1
600168,1,武汉控股,sh.600168,sh,1,证券,A股股票,1
600169,1,太原重工,sh.600169,sh,1,证券,A股股票,1
600170,1,上海建工,sh.600170,sh,1,证券,A股股票,1
600171,1,上海贝岭,sh.600171,sh,1,证券,A股股票,1
600172,1,黄河旋风,sh.600172,sh,1,证券,A股股票,1
600173,1,卧龙地产,sh.600173,sh,1,证券,A股股票,1
600176,1,中国巨石,sh.600176,sh,1,证券,A股股票,1
600177,1,雅戈尔,sh.600177,sh,1,证券,A股股票,1
600178,1,东安动力,sh.600178,sh,1,证券,A股股票,1
600179,1,安通控股,sh.600179,sh,1,证券,A股股票,1
600180,1,瑞茂通,sh.600180,sh,1,证券,A股股票,1
600182,1,S*ST佳通,sh.600182,sh,1,证券,A股股票,1
600183,1,生益科技,sh.600183,sh,1,证券,A股股票,1
600184,1,光电股份,sh.600184,sh,1,证券,A股股票,1
600185,1,格力地产,sh.600185,sh,1,证券,A股股票,1
600186,1,莲花健康,sh.600186,sh,1,证券,A股股票,1
600187,1,国中水务,sh.600187,sh,1,证券,A股股票,1
600188,1,兖矿能源,sh.600188,sh,1,证券,A股股票,1
600189,1,泉阳泉,sh.600189,sh,1,证券,A股股票,1
600190,1,锦州港,sh.600190,sh,1,证券,A股股票,1
600191,1,华资实业,sh.600191,sh,1,证券,A股股票,1
600192,1,长城电工,sh.600192,sh,1,证券,A股股票,1
600193,1,创兴资源,sh.600193,sh,1,证券,A股股票,1
600195,1,中牧股份,sh.600195,sh,1,证券,A股股票,1
600196,1,复星医药,sh.600196,sh,1,证券,A股股票,1
600197,1,伊力特,sh.600197,sh,1,证券,A股股票,1
600198,1,大唐电信,sh.600198,sh,1,证券,A股股票,1
600199,1,金种子酒,sh.600199,sh,1,证券,A股股票,1
600200,1,江苏吴中,sh.600200,sh,1,证券,A股股票,1
600201,1,生物股份,sh.600201,sh,1,证券,A股股票,1
600202,1,哈空调,sh.600202,sh,1,证券,A股股票,1
600203,1,福日电子,sh.600203,sh,1,证券,A股股票,1
600206,1,有研新材,sh.600206,sh,1,证券,A股股票,1
600207,1,安彩高科,sh.600207,sh,1,证券,A股股票,1
600208,1,新湖中宝,sh.600208,sh,1,证券,A股股票,1
600210,1,紫江企业,sh.600210,sh,1,证券,A股股票,1
600211,1,西藏药业,sh.600211,sh,1,证券,A股股票,1
600212,1,绿能慧充,sh.600212,sh,1,证券,A股股票,1
600213,1,亚星客车,sh.600213,sh,1,证券,A股股票,1
600215,1,派斯林,sh.600215,sh,1,证券,A股股票,1
600216,1,浙江医药,sh.600216,sh,1,证券,A股股票,1
600217,1,中再资环,sh.600217,sh,1,证券,A股股票,1
600218,1,全柴动力,sh.600218,sh,1,证券,A股股票,1
600219,1,南山铝业,sh.600219,sh,1,证券,A股股票,1
600220,1,江苏阳光,sh.600220,sh,1,证券,A股股票,1
600221,1,ST海航,sh.600221,sh,1,证券,A股股票,1
600222,1,太龙药业,sh.600222,sh,1,证券,A股股票,1
600223,1,鲁商发展,sh.600223,sh,1,证券,A股股票,1
600225,1,天津松江,sh.600225,sh,1,证券,A股股票,1
600226,1,ST瀚叶,sh.600226,sh,1,证券,A股股票,1
600227,1,圣济堂,sh.600227,sh,1,证券,A股股票,1
600228,1,返利科技,sh.600228,sh,1,证券,A股股票,1
600229,1,城市传媒,sh.600229,sh,1,证券,A股股票,1
600230,1,沧州大化,sh.600230,sh,1,证券,A股股票,1
600231,1,凌钢股份,sh.600231,sh,1,证券,A股股票,1
600232,1,金鹰股份,sh.600232,sh,1,证券,A股股票,1
600233,1,圆通速递,sh.600233,sh,1,证券,A股股票,1
600234,1,科新发展,sh.600234,sh,1,证券,A股股票,1
600235,1,民丰特纸,sh.600235,sh,1,证券,A股股票,1
600236,1,桂冠电力,sh.600236,sh,1,证券,A股股票,1
600237,1,铜峰电子,sh.600237,sh,1,证券,A股股票,1
600238,1,海南椰岛,sh.600238,sh,1,证券,A股股票,1
600239,1,ST云城,sh.600239,sh,1,证券,A股股票,1
600241,1,ST时万,sh.600241,sh,1,证券,A股股票,1
600242,1,*ST中昌,sh.600242,sh,1,证券,A股股票,1
600243,1,青海华鼎,sh.600243,sh,1,证券,A股股票,1
600246,1,万通发展,sh.600246,sh,1,证券,A股股票,1
600248,1,陕西建工,sh.600248,sh,1,证券,A股股票,1
600249,1,两面针,sh.600249,sh,1,证券,A股股票,1
600250,1,南纺股份,sh.600250,sh,1,证券,A股股票,1
600251,1,冠农股份,sh.600251,sh,1,证券,A股股票,1
600252,1,中恒集团,sh.600252,sh,1,证券,A股股票,1
600255,1,鑫科材料,sh.600255,sh,1,证券,A股股票,1
600256,1,广汇能源,sh.600256,sh,1,证券,A股股票,1
600257,1,大湖股份,sh.600257,sh,1,证券,A股股票,1
600258,1,首旅酒店,sh.600258,sh,1,证券,A股股票,1
600259,1,广晟有色,sh.600259,sh,1,证券,A股股票,1
600260,0,*ST凯乐,sh.600260,sh,1,证券,A股股票,1
600261,1,阳光照明,sh.600261,sh,1,证券,A股股票,1
600262,1,北方股份,sh.600262,sh,1,证券,A股股票,1
600265,1,ST景谷,sh.600265,sh,1,证券,A股股票,1
600266,1,城建发展,sh.600266,sh,1,证券,A股股票,1
600267,1,海正药业,sh.600267,sh,1,证券,A股股票,1
600268,1,国电南自,sh.600268,sh,1,证券,A股股票,1
600269,1,赣粤高速,sh.600269,sh,1,证券,A股股票,1
600271,1,航天信息,sh.600271,sh,1,证券,A股股票,1
600272,1,开开实业,sh.600272,sh,1,证券,A股股票,1
600273,1,嘉化能源,sh.600273,sh,1,证券,A股股票,1
600276,1,恒瑞医药,sh.600276,sh,1,证券,A股股票,1
600277,1,亿利洁能,sh.600277,sh,1,证券,A股股票,1
600278,1,东方创业,sh.600278,sh,1,证券,A股股票,1
600279,1,重庆港,sh.600279,sh,1,证券,A股股票,1
600280,1,中央商场,sh.600280,sh,1,证券,A股股票,1
600281,1,华阳新材,sh.600281,sh,1,证券,A股股票,1
600282,1,南钢股份,sh.600282,sh,1,证券,A股股票,1
600283,1,钱江水利,sh.600283,sh,1,证券,A股股票,1
600284,1,浦东建设,sh.600284,sh,1,证券,A股股票,1
600285,1,羚锐制药,sh.600285,sh,1,证券,A股股票,1
600287,1,江苏舜天,sh.600287,sh,1,证券,A股股票,1
600288,1,大恒科技,sh.600288,sh,1,证券,A股股票,1
600289,1,ST信通,sh.600289,sh,1,证券,A股股票,1
600290,1,ST华仪,sh.600290,sh,1,证券,A股股票,1
600292,1,远达环保,sh.600292,sh,1,证券,A股股票,1
600293,1,三峡新材,sh.600293,sh,1,证券,A股股票,1
600295,1,鄂尔多斯,sh.600295,sh,1,证券,A股股票,1
600297,1,广汇汽车,sh.600297,sh,1,证券,A股股票,1
600298,1,安琪酵母,sh.600298,sh,1,证券,A股股票,1
600299,1,安迪苏,sh.600299,sh,1,证券,A股股票,1
600300,1,维维股份,sh.600300,sh,1,证券,A股股票,1
600301,1,南化股份,sh.600301,sh,1,证券,A股股票,1
600302,1,标准股份,sh.600302,sh,1,证券,A股股票,1
600303,1,ST曙光,sh.600303,sh,1,证券,A股股票,1
600305,1,恒顺醋业,sh.600305,sh,1,证券,A股股票,1
600306,1,ST商城,sh.600306,sh,1,证券,A股股票,1
600307,1,酒钢宏兴,sh.600307,sh,1,证券,A股股票,1
600308,1,华泰股份,sh.600308,sh,1,证券,A股股票,1
600309,1,万华化学,sh.600309,sh,1,证券,A股股票,1
600310,1,桂东电力,sh.600310,sh,1,证券,A股股票,1
600311,1,*ST荣华,sh.600311,sh,1,证券,A股股票,1
600312,1,平高电气,sh.600312,sh,1,证券,A股股票,1
600313,1,农发种业,sh.600313,sh,1,证券,A股股票,1
600315,1,上海家化,sh.600315,sh,1,证券,A股股票,1
600316,1,洪都航空,sh.600316,sh,1,证券,A股股票,1
600318,1,新力金融,sh.600318,sh,1,证券,A股股票,1
600319,1,亚星化学,sh.600319,sh,1,证券,A股股票,1
600320,1,振华重工,sh.600320,sh,1,证券,A股股票,1
600321,1,正源股份,sh.600321,sh,1,证券,A股股票,1
600322,1,天房发展,sh.600322,sh,1,证券,A股股票,1
600323,1,瀚蓝环境,sh.600323,sh,1,证券,A股股票,1
600325,1,华发股份,sh.600325,sh,1,证券,A股股票,1
600326,1,西藏天路,sh.600326,sh,1,证券,A股股票,1
600327,1,大东方,sh.600327,sh,1,证券,A股股票,1
600328,1,中盐化工,sh.600328,sh,1,证券,A股股票,1
600329,1,达仁堂,sh.600329,sh,1,证券,A股股票,1
600330,1,天通股份,sh.600330,sh,1,证券,A股股票,1
600331,1,宏达股份,sh.600331,sh,1,证券,A股股票,1
600332,1,白云山,sh.600332,sh,1,证券,A股股票,1
600333,1,长春燃气,sh.600333,sh,1,证券,A股股票,1
600335,1,国机汽车,sh.600335,sh,1,证券,A股股票,1
600336,1,澳柯玛,sh.600336,sh,1,证券,A股股票,1
600337,1,美克家居,sh.600337,sh,1,证券,A股股票,1
600338,1,西藏珠峰,sh.600338,sh,1,证券,A股股票,1
600339,1,中油工程,sh.600339,sh,1,证券,A股股票,1
600340,1,华夏幸福,sh.600340,sh,1,证券,A股股票,1
600343,1,航天动力,sh.600343,sh,1,证券,A股股票,1
600345,1,长江通信,sh.600345,sh,1,证券,A股股票,1
600346,1,恒力石化,sh.600346,sh,1,证券,A股股票,1
600348,1,华阳股份,sh.600348,sh,1,证券,A股股票,1
600350,1,山东高速,sh.600350,sh,1,证券,A股股票,1
600351,1,亚宝药业,sh.600351,sh,1,证券,A股股票,1
600352,1,浙江龙盛,sh.600352,sh,1,证券,A股股票,1
600353,1,旭光电子,sh.600353,sh,1,证券,A股股票,1
600354,1,敦煌种业,sh.600354,sh,1,证券,A股股票,1
600355,1,精伦电子,sh.600355,sh,1,证券,A股股票,1
600356,1,恒丰纸业,sh.600356,sh,1,证券,A股股票,1
600358,1,国旅联合,sh.600358,sh,1,证券,A股股票,1
600359,1,新农开发,sh.600359,sh,1,证券,A股股票,1
600360,1,华微电子,sh.600360,sh,1,证券,A股股票,1
600361,1,华联综超,sh.600361,sh,1,证券,A股股票,1
600362,1,江西铜业,sh.600362,sh,1,证券,A股股票,1
600363,1,联创光电,sh.600363,sh,1,证券,A股股票,1
600365,1,ST通葡,sh.600365,sh,1,证券,A股股票,1
600366,1,宁波韵升,sh.600366,sh,1,证券,A股股票,1
600367,1,红星发展,sh.600367,sh,1,证券,A股股票,1
600368,1,五洲交通,sh.600368,sh,1,证券,A股股票,1
600369,1,西南证券,sh.600369,sh,1,证券,A股股票,1
600370,1,三房巷,sh.600370,sh,1,证券,A股股票,1
600371,1,万向德农,sh.600371,sh,1,证券,A股股票,1
600372,0,中航电子,sh.600372,sh,1,证券,A股股票,1
600373,1,中文传媒,sh.600373,sh,1,证券,A股股票,1
600375,1,汉马科技,sh.600375,sh,1,证券,A股股票,1
600376,1,首开股份,sh.600376,sh,1,证券,A股股票,1
600377,1,宁沪高速,sh.600377,sh,1,证券,A股股票,1
600378,0,昊华科技,sh.600378,sh,1,证券,A股股票,1
600379,1,宝光股份,sh.600379,sh,1,证券,A股股票,1
600380,1,健康元,sh.600380,sh,1,证券,A股股票,1
600381,1,青海春天,sh.600381,sh,1,证券,A股股票,1
600382,1,ST广珠,sh.600382,sh,1,证券,A股股票,1
600383,1,金地集团,sh.600383,sh,1,证券,A股股票,1
600386,1,北巴传媒,sh.600386,sh,1,证券,A股股票,1
600387,1,ST海越,sh.600387,sh,1,证券,A股股票,1
600388,1,ST龙净,sh.600388,sh,1,证券,A股股票,1
600389,1,江山股份,sh.600389,sh,1,证券,A股股票,1
600390,1,五矿资本,sh.600390,sh,1,证券,A股股票,1
600391,1,航发科技,sh.600391,sh,1,证券,A股股票,1
600392,1,盛和资源,sh.600392,sh,1,证券,A股股票,1
600393,1,粤泰股份,sh.600393,sh,1,证券,A股股票,1
600395,1,盘江股份,sh.600395,sh,1,证券,A股股票,1
600396,1,金山股份,sh.600396,sh,1,证券,A股股票,1
600397,1,安源煤业,sh.600397,sh,1,证券,A股股票,1
600398,1,海澜之家,sh.600398,sh,1,证券,A股股票,1
600399,1,抚顺特钢,sh.600399,sh,1,证券,A股股票,1
600400,1,红豆股份,sh.600400,sh,1,证券,A股股票,1
600403,1,大有能源,sh.600403,sh,1,证券,A股股票,1
600405,1,动力源,sh.600405,sh,1,证券,A股股票,1
600406,1,国电南瑞,sh.600406,sh,1,证券,A股股票,1
600408,1,安泰集团,sh.600408,sh,1,证券,A股股票,1
600409,1,三友化工,sh.600409,sh,1,证券,A股股票,1
600410,1,华胜天成,sh.600410,sh,1,证券,A股股票,1
600415,1,小商品城,sh.600415,sh,1,证券,A股股票,1
600416,1,湘电股份,sh.600416,sh,1,证券,A股股票,1
600418,1,江淮汽车,sh.600418,sh,1,证券,A股股票,1
600419,1,天润乳业,sh.600419,sh,1,证券,A股股票,1
600420,1,国药现代,sh.600420,sh,1,证券,A股股票,1
600421,1,华嵘控股,sh.600421,sh,1,证券,A股股票,1
600422,1,昆药集团,sh.600422,sh,1,证券,A股股票,1
600423,1,柳化股份,sh.600423,sh,1,证券,A股股票,1
600425,1,青松建化,sh.600425,sh,1,证券,A股股票,1
600426,1,华鲁恒升,sh.600426,sh,1,证券,A股股票,1
600428,1,中远海特,sh.600428,sh,1,证券,A股股票,1
600429,1,三元股份,sh.600429,sh,1,证券,A股股票,1
600433,1,冠豪高新,sh.600433,sh,1,证券,A股股票,1
600435,1,北方导航,sh.600435,sh,1,证券,A股股票,1
600436,1,片仔癀,sh.600436,sh,1,证券,A股股票,1
600438,1,通威股份,sh.600438,sh,1,证券,A股股票,1
600439,1,瑞贝卡,sh.600439,sh,1,证券,A股股票,1
600444,1,国机通用,sh.600444,sh,1,证券,A股股票,1
600446,1,金证股份,sh.600446,sh,1,证券,A股股票,1
600448,1,华纺股份,sh.600448,sh,1,证券,A股股票,1
600449,1,宁夏建材,sh.600449,sh,1,证券,A股股票,1
600452,1,涪陵电力,sh.600452,sh,1,证券,A股股票,1
600455,1,博通股份,sh.600455,sh,1,证券,A股股票,1
600456,1,宝钛股份,sh.600456,sh,1,证券,A股股票,1
600458,1,时代新材,sh.600458,sh,1,证券,A股股票,1
600459,1,贵研铂业,sh.600459,sh,1,证券,A股股票,1
600460,1,士兰微,sh.600460,sh,1,证券,A股股票,1
600461,1,洪城环境,sh.600461,sh,1,证券,A股股票,1
600462,1,ST九有,sh.600462,sh,1,证券,A股股票,1
600463,1,空港股份,sh.600463,sh,1,证券,A股股票,1
600466,1,蓝光发展,sh.600466,sh,1,证券,A股股票,1
600467,1,好当家,sh.600467,sh,1,证券,A股股票,1
600468,1,百利电气,sh.600468,sh,1,证券,A股股票,1
600469,1,风神股份,sh.600469,sh,1,证券,A股股票,1
600470,1,六国化工,sh.600470,sh,1,证券,A股股票,1
600475,1,华光环能,sh.600475,sh,1,证券,A股股票,1
600476,1,湘邮科技,sh.600476,sh,1,证券,A股股票,1
600477,1,杭萧钢构,sh.600477,sh,1,证券,A股股票,1
600478,1,科力远,sh.600478,sh,1,证券,A股股票,1
600479,1,千金药业,sh.600479,sh,1,证券,A股股票,1
600480,1,凌云股份,sh.600480,sh,1,证券,A股股票,1
600481,1,双良节能,sh.600481,sh,1,证券,A股股票,1
600482,1,中国动力,sh.600482,sh,1,证券,A股股票,1
600483,1,福能股份,sh.600483,sh,1,证券,A股股票,1
600486,1,扬农化工,sh.600486,sh,1,证券,A股股票,1
600487,1,亨通光电,sh.600487,sh,1,证券,A股股票,1
600488,1,天药股份,sh.600488,sh,1,证券,A股股票,1
600489,1,中金黄金,sh.600489,sh,1,证券,A股股票,1
600490,1,鹏欣资源,sh.600490,sh,1,证券,A股股票,1
600491,1,龙元建设,sh.600491,sh,1,证券,A股股票,1
600493,1,凤竹纺织,sh.600493,sh,1,证券,A股股票,1
600495,1,晋西车轴,sh.600495,sh,1,证券,A股股票,1
600496,1,精工钢构,sh.600496,sh,1,证券,A股股票,1
600497,1,驰宏锌锗,sh.600497,sh,1,证券,A股股票,1
600498,1,烽火通信,sh.600498,sh,1,证券,A股股票,1
600499,1,科达制造,sh.600499,sh,1,证券,A股股票,1
600500,1,中化国际,sh.600500,sh,1,证券,A股股票,1
600501,1,航天晨光,sh.600501,sh,1,证券,A股股票,1
600502,1,安徽建工,sh.600502,sh,1,证券,A股股票,1
600503,1,华丽家族,sh.600503,sh,1,证券,A股股票,1
600505,1,西昌电力,sh.600505,sh,1,证券,A股股票,1
600506,1,香梨股份,sh.600506,sh,1,证券,A股股票,1
600507,1,方大特钢,sh.600507,sh,1,证券,A股股票,1
600508,1,上海能源,sh.600508,sh,1,证券,A股股票,1
600509,1,天富能源,sh.600509,sh,1,证券,A股股票,1
600510,1,黑牡丹,sh.600510,sh,1,证券,A股股票,1
600511,1,国药股份,sh.600511,sh,1,证券,A股股票,1
600512,1,腾达建设,sh.600512,sh,1,证券,A股股票,1
600513,1,联环药业,sh.600513,sh,1,证券,A股股票,1
600515,1,ST基础,sh.600515,sh,1,证券,A股股票,1
600516,1,方大炭素,sh.600516,sh,1,证券,A股股票,1
600517,1,国网英大,sh.600517,sh,1,证券,A股股票,1
600518,1,ST康美,sh.600518,sh,1,证券,A股股票,1
600519,1,贵州茅台,sh.600519,sh,1,证券,A股股票,1
600520,1,文一科技,sh.600520,sh,1,证券,A股股票,1
600521,1,华海药业,sh.600521,sh,1,证券,A股股票,1
